nanosecs,vx,vy,vz,timestamp,time
1697720288099102502,"('vx', -0.103677)","('vy', -0.225352)","('vz', 0.0260415)",1697720288069437,422.648
1697720288294339622,"('vx', -0.113774)","('vy', -0.225414)","('vz', 0.0308921)",1697720288264094,422.843
1697720288490588791,"('vx', -0.109237)","('vy', -0.225333)","('vz', 0.0280246)",1697720288460095,423.039
1697720288682647385,"('vx', -0.11334)","('vy', -0.229171)","('vz', 0.0293714)",1697720288652763,423.232
1697720288882972892,"('vx', -0.118516)","('vy', -0.213662)","('vz', 0.028775)",1697720288852139,423.431
1697720289079340755,"('vx', -0.107446)","('vy', -0.219966)","('vz', 0.0316066)",1697720289049292,423.628
1697720289277453047,"('vx', -0.11601)","('vy', -0.216555)","('vz', 0.0337601)",1697720289245511,423.824
1697720289472489363,"('vx', -0.11472)","('vy', -0.218576)","('vz', 0.031524)",1697720289442001,424.02
1697720289666302160,"('vx', -0.122357)","('vy', -0.229889)","('vz', 0.0326019)",1697720289635248,424.213
1697720289840543892,"('vx', -0.112959)","('vy', -0.221763)","('vz', 0.0345422)",1697720289810596,424.388
1697720290037761175,"('vx', -0.107182)","('vy', -0.225634)","('vz', 0.0365431)",1697720290006352,424.584
1697720290245901603,"('vx', -0.11924)","('vy', -0.228304)","('vz', 0.0339245)",1697720290215814,424.793
1697720290453146534,"('vx', -0.121443)","('vy', -0.235935)","('vz', 0.0351612)",1697720290422516,425.0
1697720290625973603,"('vx', -0.129072)","('vy', -0.243167)","('vz', 0.0355556)",1697720290596063,425.174
1697720290830296495,"('vx', -0.134992)","('vy', -0.233826)","('vz', 0.0382467)",1697720290799276,425.377
1697720291027259327,"('vx', -0.12327)","('vy', -0.245666)","('vz', 0.037581)",1697720290995751,425.573
1697720291201679194,"('vx', -0.121056)","('vy', -0.234459)","('vz', 0.0356169)",1697720291170916,425.748
1697720291399713123,"('vx', -0.125813)","('vy', -0.237442)","('vz', 0.0325755)",1697720291369625,425.947
1697720291792025756,"('vx', -0.119921)","('vy', -0.238244)","('vz', 0.0336908)",1697720291762924,426.34
1697720291997243020,"('vx', -0.129382)","('vy', -0.228307)","('vz', 0.0325604)",1697720291966533,426.544
1697720292201714059,"('vx', -0.126244)","('vy', -0.247137)","('vz', 0.0308613)",1697720292170212,426.748
1697720292404017101,"('vx', -0.12382)","('vy', -0.243075)","('vz', 0.0345496)",1697720292374011,426.952
1697720292569261123,"('vx', -0.134948)","('vy', -0.240502)","('vz', 0.0325255)",1697720292539608,427.118
1697720292767379680,"('vx', -0.138638)","('vy', -0.247218)","('vz', 0.0330703)",1697720292737313,427.316
1697720292970036596,"('vx', -0.144277)","('vy', -0.26312)","('vz', 0.0335798)",1697720292938851,427.518
1697720293167279001,"('vx', -0.151235)","('vy', -0.260808)","('vz', 0.030825)",1697720293136703,427.716
1697720293384331092,"('vx', -0.135603)","('vy', -0.256517)","('vz', 0.0331257)",1697720293353997,427.933
1697720293554746460,"('vx', -0.121983)","('vy', -0.25881)","('vz', 0.0294799)",1697720293524594,428.104
1697720293759202208,"('vx', -0.131546)","('vy', -0.231806)","('vz', 0.0370692)",1697720293728443,428.308
1697720293929219371,"('vx', -0.126822)","('vy', -0.230593)","('vz', 0.0320165)",1697720293898860,428.478
1697720294123044583,"('vx', -0.118527)","('vy', -0.21913)","('vz', 0.0340609)",1697720294092816,428.672
1697720294319496123,"('vx', -0.119142)","('vy', -0.210515)","('vz', 0.0362852)",1697720294289574,428.869
1697720294515411685,"('vx', -0.125061)","('vy', -0.205293)","('vz', 0.0364019)",1697720294485835,429.065
1697720294686405969,"('vx', -0.119234)","('vy', -0.199365)","('vz', 0.0355126)",1697720294656777,429.236
1697720294906666168,"('vx', -0.117118)","('vy', -0.197434)","('vz', 0.0331156)",1697720294875241,429.454
1697720295083276930,"('vx', -0.110278)","('vy', -0.197109)","('vz', 0.0310155)",1697720295052854,429.632
1697720295283904717,"('vx', -0.11042)","('vy', -0.203367)","('vz', 0.029243)",1697720295253753,429.833
1697720295472908873,"('vx', -0.104765)","('vy', -0.190095)","('vz', 0.0279907)",1697720295442070,430.021
1697720295663131403,"('vx', -0.106758)","('vy', -0.190324)","('vz', 0.0240846)",1697720295632795,430.212
1697720295863770486,"('vx', -0.10435)","('vy', -0.192469)","('vz', 0.0208504)",1697720295833579,430.413
1697720296030617411,"('vx', -0.108724)","('vy', -0.194673)","('vz', 0.0232813)",1697720296000647,430.58
1697720296231905265,"('vx', -0.10719)","('vy', -0.187753)","('vz', 0.0236653)",1697720296202120,430.781
1697720296430128119,"('vx', -0.110268)","('vy', -0.192142)","('vz', 0.0237102)",1697720296400054,430.979
1697720296628339326,"('vx', -0.103438)","('vy', -0.193913)","('vz', 0.0239898)",1697720296597711,431.177
1697720296807823684,"('vx', -0.0946131)","('vy', -0.183385)","('vz', 0.0216294)",1697720296777289,431.357
1697720297008083175,"('vx', -0.0919016)","('vy', -0.15693)","('vz', 0.0200838)",1697720296978231,431.558
1697720297205580136,"('vx', -0.0823661)","('vy', -0.128754)","('vz', 0.0226197)",1697720297175193,431.755
1697720297407198884,"('vx', -0.073546)","('vy', -0.124462)","('vz', 0.0196389)",1697720297375680,431.955
1697720297598719765,"('vx', -0.0697881)","('vy', -0.114352)","('vz', 0.0209927)",1697720297567740,432.147
1697720297780079634,"('vx', -0.0628525)","('vy', -0.107202)","('vz', 0.0199742)",1697720297749762,432.329
1697720297972723449,"('vx', -0.0323172)","('vy', -0.0801204)","('vz', 0.0249047)",1697720297940876,432.52
1697720298170573019,"('vx', 0.024594)","('vy', -0.0690298)","('vz', 0.0404418)",1697720298139110,432.718
1697720298369513271,"('vx', 0.0615065)","('vy', -0.0580201)","('vz', 0.0478523)",1697720298338850,432.918
1697720298571048580,"('vx', 0.0801665)","('vy', -0.0513528)","('vz', 0.0506243)",1697720298538032,433.117
1697720298775667185,"('vx', 0.101598)","('vy', -0.0489851)","('vz', 0.038088)",1697720298745238,433.324
1697720298948132890,"('vx', 0.111917)","('vy', -0.0519204)","('vz', 0.0272348)",1697720298917499,433.496
1697720299145833389,"('vx', 0.127738)","('vy', -0.0435408)","('vz', 0.0228304)",1697720299114705,433.693
1697720299346362890,"('vx', 0.160547)","('vy', -0.014689)","('vz', 0.0200576)",1697720299314216,433.893
1697720299543016998,"('vx', 0.177062)","('vy', 0.0126663)","('vz', 0.0154131)",1697720299511599,434.09
1697720299723275871,"('vx', 0.197488)","('vy', 0.024489)","('vz', 0.00919169)",1697720299693121,434.272
1697720299927921551,"('vx', 0.20348)","('vy', 0.0252861)","('vz', 0.00340083)",1697720299897021,434.476
1697720300122151562,"('vx', 0.202301)","('vy', 0.0401763)","('vz', 0.00102337)",1697720300090441,434.669
1697720300300881867,"('vx', 0.203878)","('vy', 0.0449621)","('vz', -0.00262561)",1697720300270205,434.849
1697720300499741235,"('vx', 0.204397)","('vy', 0.045027)","('vz', -0.00744031)",1697720300468760,435.048
1697720300690463741,"('vx', 0.200342)","('vy', 0.0467783)","('vz', -0.0130435)",1697720300659943,435.239
1697720300907786558,"('vx', 0.206406)","('vy', 0.0475887)","('vz', -0.0168236)",1697720300877419,435.456
1697720301087550687,"('vx', 0.198823)","('vy', 0.0479632)","('vz', -0.0148716)",1697720301057069,435.636
1697720301267137564,"('vx', 0.180255)","('vy', 0.0220249)","('vz', -0.0206897)",1697720301235845,435.815
1697720301453945584,"('vx', 0.168701)","('vy', 0.0186213)","('vz', -0.0205675)",1697720301422805,436.002
1697720301829944970,"('vx', 0.156545)","('vy', -0.00455684)","('vz', -0.0211156)",1697720301798564,436.378
1697720302046554384,"('vx', 0.157437)","('vy', -0.0150837)","('vz', -0.0226234)",1697720302016664,436.596
1697720302245287425,"('vx', 0.1541)","('vy', -0.0177533)","('vz', -0.0251223)",1697720302215317,436.795
1697720302431009581,"('vx', 0.150633)","('vy', -0.019135)","('vz', -0.0287723)",1697720302400004,436.98
1697720302638407763,"('vx', 0.144097)","('vy', -0.0221969)","('vz', -0.0280854)",1697720302608587,437.189
1697720302819860671,"('vx', 0.14402)","('vy', -0.0267196)","('vz', -0.0299073)",1697720302788766,437.369
1697720303010126694,"('vx', 0.130496)","('vy', -0.0334286)","('vz', -0.0295722)",1697720302979688,437.56
1697720303231663442,"('vx', 0.126909)","('vy', -0.031487)","('vz', -0.0275819)",1697720303201069,437.781
1697720303399338508,"('vx', 0.125935)","('vy', -0.0400826)","('vz', -0.0277334)",1697720303369039,437.949
1697720303595215409,"('vx', 0.117132)","('vy', -0.0484473)","('vz', -0.0287144)",1697720303565241,438.145
1697720303791379909,"('vx', 0.115448)","('vy', -0.0549707)","('vz', -0.0259188)",1697720303761220,438.341
1697720303991404324,"('vx', 0.119459)","('vy', -0.0611134)","('vz', -0.022789)",1697720303961064,438.541
1697720304185164716,"('vx', 0.122051)","('vy', -0.0639974)","('vz', -0.0175296)",1697720304153885,438.734
1697720304380519323,"('vx', 0.12309)","('vy', -0.0714417)","('vz', -0.0131369)",1697720304350246,438.93
1697720304575797859,"('vx', 0.123636)","('vy', -0.0747305)","('vz', -0.00841073)",1697720304545468,439.125
1697720304779144674,"('vx', 0.146014)","('vy', -0.0566661)","('vz', -0.00369649)",1697720304749505,439.329
1697720304972917717,"('vx', 0.176285)","('vy', -0.0331054)","('vz', 0.000365222)",1697720304942368,439.522
1697720305146588410,"('vx', 0.2059)","('vy', -0.00337087)","('vz', 0.00180261)",1697720305116321,439.696
1697720305339862231,"('vx', 0.22977)","('vy', 0.0222901)","('vz', -0.00240776)",1697720305309346,439.889
1697720305544595842,"('vx', 0.22577)","('vy', 0.039029)","('vz', -0.00223343)",1697720305514282,440.094
1697720305734899081,"('vx', 0.219466)","('vy', 0.049223)","('vz', -0.00537308)",1697720305704835,440.285
1697720305911628395,"('vx', 0.223342)","('vy', 0.0541031)","('vz', -0.0132188)",1697720305881472,440.462
1697720306102250084,"('vx', 0.228367)","('vy', 0.0406097)","('vz', -0.0200172)",1697720306072056,440.653
1697720306302398180,"('vx', 0.214561)","('vy', 0.0453083)","('vz', -0.0198924)",1697720306271755,440.853
1697720306501332380,"('vx', 0.227184)","('vy', 0.0391564)","('vz', -0.0230408)",1697720306470893,441.052
1697720306696300242,"('vx', 0.227874)","('vy', 0.0459549)","('vz', -0.0194613)",1697720306665593,441.247
1697720306888875758,"('vx', 0.233612)","('vy', 0.041375)","('vz', -0.0176768)",1697720306858937,441.44
1697720307090360259,"('vx', 0.225158)","('vy', 0.0433793)","('vz', -0.0182039)",1697720307060229,441.641
1697720307289194426,"('vx', 0.218872)","('vy', 0.0373909)","('vz', -0.0197905)",1697720307258249,441.839
1697720307460586411,"('vx', 0.21663)","('vy', 0.03045)","('vz', -0.0215273)",1697720307429495,442.01
1697720307676221415,"('vx', 0.230541)","('vy', 0.0300952)","('vz', -0.0207361)",1697720307646429,442.227
1697720307869871219,"('vx', 0.232624)","('vy', 0.0386808)","('vz', -0.0199724)",1697720307840009,442.421
1697720308044023432,"('vx', 0.237551)","('vy', 0.0346939)","('vz', -0.0238654)",1697720308013924,442.595
1697720308246541395,"('vx', 0.231973)","('vy', 0.032593)","('vz', -0.0241177)",1697720308215653,442.797
1697720308442685467,"('vx', 0.218858)","('vy', 0.0225236)","('vz', -0.0211741)",1697720308411846,442.993
1697720308639822758,"('vx', 0.210841)","('vy', 0.00683784)","('vz', -0.0216603)",1697720308609080,443.19
1697720308835915313,"('vx', 0.204698)","('vy', 0.00355442)","('vz', -0.0169032)",1697720308804703,443.386
1697720309024773517,"('vx', 0.205318)","('vy', 0.0010282)","('vz', -0.0158516)",1697720308993436,443.575
1697720309201469111,"('vx', 0.194273)","('vy', -0.0103017)","('vz', -0.0181818)",1697720309171220,443.753
1697720309396134186,"('vx', 0.203077)","('vy', 0.00311009)","('vz', -0.0152702)",1697720309366047,443.948
1697720309602438014,"('vx', 0.225358)","('vy', 0.00425381)","('vz', -0.0173715)",1697720309571783,444.154
1697720309782203504,"('vx', 0.23396)","('vy', 0.0176841)","('vz', -0.0174606)",1697720309751271,444.333
1697720309971319246,"('vx', 0.235306)","('vy', 0.0189552)","('vz', -0.0176004)",1697720309940880,444.523
1697720310170159331,"('vx', 0.245965)","('vy', 0.0335518)","('vz', -0.0175302)",1697720310139261,444.721
1697720310363855018,"('vx', 0.264854)","('vy', 0.0485357)","('vz', -0.0255425)",1697720310334199,444.916
1697720310565527051,"('vx', 0.268318)","('vy', 0.0600651)","('vz', -0.0256195)",1697720310534933,445.117
1697720310742281342,"('vx', 0.272974)","('vy', 0.0708856)","('vz', -0.0275583)",1697720310712023,445.294
1697720310937584520,"('vx', 0.274757)","('vy', 0.0715961)","('vz', -0.0301578)",1697720310907816,445.49
1697720311134975119,"('vx', 0.265511)","('vy', 0.0724404)","('vz', -0.026965)",1697720311104390,445.687
1697720311326401449,"('vx', 0.262202)","('vy', 0.068445)","('vz', -0.0225524)",1697720311296647,445.879
1697720311550967810,"('vx', 0.258913)","('vy', 0.0696472)","('vz', -0.0250296)",1697720311521029,446.103
1697720311920210218,"('vx', 0.262483)","('vy', 0.0515248)","('vz', -0.0205845)",1697720311889866,446.472
1697720312101232407,"('vx', 0.263646)","('vy', 0.051215)","('vz', -0.0218109)",1697720312069802,446.652
1697720312301531476,"('vx', 0.250058)","('vy', 0.0487355)","('vz', -0.0217903)",1697720312271236,446.853
1697720312505939974,"('vx', 0.254751)","('vy', 0.0451332)","('vz', -0.0241427)",1697720312475118,447.057
1697720312680918936,"('vx', 0.250532)","('vy', 0.0449769)","('vz', -0.0216001)",1697720312650793,447.233
1697720312886124329,"('vx', 0.241203)","('vy', 0.0391522)","('vz', -0.0244732)",1697720312855138,447.437
1697720313088736229,"('vx', 0.229304)","('vy', 0.0413042)","('vz', -0.0274523)",1697720313058610,447.64
1697720313266776306,"('vx', 0.229075)","('vy', 0.0274601)","('vz', -0.0316824)",1697720313236690,447.818
1697720313455626159,"('vx', 0.223768)","('vy', 0.0190271)","('vz', -0.0375363)",1697720313426113,448.007
1697720313658579604,"('vx', 0.222019)","('vy', 0.015293)","('vz', -0.0389155)",1697720313627839,448.209
1697720313843858098,"('vx', 0.214354)","('vy', -0.00234535)","('vz', -0.0344967)",1697720313813565,448.395
1697720314043554660,"('vx', 0.214297)","('vy', 0.00333182)","('vz', -0.0330073)",1697720314012883,448.594
1697720314220608086,"('vx', 0.227763)","('vy', 0.010682)","('vz', -0.0331228)",1697720314189473,448.771
1697720314407856629,"('vx', 0.229514)","('vy', 0.0138306)","('vz', -0.0352468)",1697720314375787,448.957
1697720314599400244,"('vx', 0.235379)","('vy', 0.0264267)","('vz', -0.0325162)",1697720314569086,449.15
1697720314801340320,"('vx', 0.237357)","('vy', 0.0326982)","('vz', -0.0320848)",1697720314769920,449.351
1697720314985207885,"('vx', 0.245303)","('vy', 0.0394763)","('vz', -0.0280266)",1697720314954742,449.536
1697720315162232026,"('vx', 0.244967)","('vy', 0.0486411)","('vz', -0.0280041)",1697720315131083,449.712
1697720315350402103,"('vx', 0.243049)","('vy', 0.0408544)","('vz', -0.0268131)",1697720315320058,449.901
1697720315549404850,"('vx', 0.248867)","('vy', 0.0527715)","('vz', -0.0252851)",1697720315519441,450.1
1697720315738791787,"('vx', 0.247719)","('vy', 0.0490867)","('vz', -0.0263143)",1697720315707816,450.288
1697720315938677443,"('vx', 0.263575)","('vy', 0.0531404)","('vz', -0.0253786)",1697720315908613,450.489
1697720316140507881,"('vx', 0.257293)","('vy', 0.0589511)","('vz', -0.021162)",1697720316110574,450.691
1697720316325309160,"('vx', 0.253827)","('vy', 0.0589862)","('vz', -0.0238857)",1697720316295113,450.876
1697720316526255292,"('vx', 0.241175)","('vy', 0.0526909)","('vz', -0.0207107)",1697720316495488,451.076
1697720316708910119,"('vx', 0.227129)","('vy', 0.0273212)","('vz', -0.0239959)",1697720316678607,451.259
1697720316909563318,"('vx', 0.222373)","('vy', 0.0218377)","('vz', -0.0152768)",1697720316878666,451.459
1697720317088085320,"('vx', 0.213448)","('vy', 0.0101847)","('vz', -0.0110253)",1697720317057929,451.638
1697720317282476279,"('vx', 0.223869)","('vy', 0.0137973)","('vz', -0.0138108)",1697720317252182,451.832
1697720317482888393,"('vx', 0.230609)","('vy', 0.0115598)","('vz', -0.0169303)",1697720317452555,452.032
1697720317670941469,"('vx', 0.225777)","('vy', 0.0196619)","('vz', -0.0164942)",1697720317640981,452.22
1697720317870608001,"('vx', 0.222558)","('vy', 0.0154176)","('vz', -0.0194233)",1697720317840294,452.419
1697720318064902956,"('vx', 0.221469)","('vy', 0.0123437)","('vz', -0.0221144)",1697720318034443,452.613
1697720318262991510,"('vx', 0.221755)","('vy', 0.0091741)","('vz', -0.0238365)",1697720318232111,452.811
1697720318453171666,"('vx', 0.226461)","('vy', 0.0119112)","('vz', -0.0206268)",1697720318421220,453.0
1697720318646523700,"('vx', 0.227129)","('vy', 0.00993735)","('vz', -0.015813)",1697720318614642,453.193
1697720318839786107,"('vx', 0.221297)","('vy', 0.0078738)","('vz', -0.0150486)",1697720318809825,453.388
1697720319038962163,"('vx', 0.21974)","('vy', 0.0165388)","('vz', -0.016573)",1697720319008925,453.587
1697720319237702246,"('vx', 0.218643)","('vy', 0.0118512)","('vz', -0.0148058)",1697720319207086,453.785
1697720319427237294,"('vx', 0.227619)","('vy', 0.00888812)","('vz', -0.0166768)",1697720319397270,453.975
1697720319619950034,"('vx', 0.226398)","('vy', 0.00539423)","('vz', -0.0198471)",1697720319589804,454.168
1697720319832592324,"('vx', 0.233667)","('vy', -0.00243331)","('vz', -0.0136288)",1697720319802489,454.381
1697720320003469552,"('vx', 0.233634)","('vy', -0.000640368)","('vz', -0.0124789)",1697720319973392,454.552
1697720320203789423,"('vx', 0.226101)","('vy', -0.000682536)","('vz', -0.0166592)",1697720320169983,454.749
1697720320403397323,"('vx', 0.224405)","('vy', -0.000334845)","('vz', -0.0142609)",1697720320373467,454.952
1697720320572505241,"('vx', 0.221538)","('vy', -0.0169514)","('vz', -0.0108579)",1697720320541051,455.12
1697720320773461071,"('vx', 0.259956)","('vy', 0.00764091)","('vz', -0.0127723)",1697720320740301,455.319
1697720320965730770,"('vx', 0.27714)","('vy', 0.0368247)","('vz', -0.00953856)",1697720320934769,455.513
1697720321156839465,"('vx', 0.276529)","('vy', 0.0338064)","('vz', -0.0190989)",1697720321127275,455.706
1697720321347351654,"('vx', 0.262696)","('vy', 0.0368155)","('vz', -0.0250602)",1697720321316747,455.895
1697720321546546437,"('vx', 0.258693)","('vy', 0.0396886)","('vz', -0.0254182)",1697720321516293,456.095
1697720321905985395,"('vx', 0.27119)","('vy', 0.0680867)","('vz', -0.0273553)",1697720321875246,456.454
1697720322107030237,"('vx', 0.273271)","('vy', 0.058991)","('vz', -0.0277165)",1697720322077134,456.656
